DATA_YEAR,SUSPECTED_DRUG_TYPE_ID,PROPERTY_ID,EST_DRUG_QTY,DRUG_MEASURE_TYPE_ID,NIBRS_SUSPECTED_DRUG_ID
2019,4,117967992,3,1,11903652
2019,5,117963921,2,9,11903654
2019,1,117971353,4,9,11909007
2019,16,117971358,3,9,11899081
2019,4,117971358,1,9,11909009
2019,2,117964217,0.25,1,11909021
2019,4,117964245,1,1,11909023
2019,2,117973464,1,1,11909180
2019,1,117973479,2,1,11903863
2019,16,117976221,56,9,11899242
2019,1,117980254,0.5,1,11899253
2019,1,117973774,1,1,11903882
2019,14,117973774,2,9,11909197
2019,8,117960608,5,9,11903450
2019,5,117966067,,,11898867
2019,8,117960774,37,9,11898877
2019,1,117961414,0.41,1,11908786
2019,16,117966539,1,9,11898927
2019,1,117961467,2,1,11908793
2019,4,117966570,0.4,1,11898929
2019,4,117961517,7,9,11903518
2019,8,117961649,2.1,1,11908810
2019,2,117962218,1,9,11908875
2019,4,117970133,,,11903571
2019,10,117962667,1,9,11908925
2019,4,117963090,2,9,11908969
2019,4,117963834,2,1,11908998
2019,8,117964231,1,1,11903658
2019,4,117964237,0.89,1,11909022
2019,16,117964267,45,9,11909026
2019,2,117974903,1,1,11909061
2019,5,117960634,1,3,11903455
2019,4,117949331,0.5,1,11903457
2019,4,117967051,20,9,11899012
2019,15,117949314,62,9,11908686
2019,17,117949314,134,9,11903454
2019,4,117961065,50,9,11908721
2019,5,117961065,11.4,1,11908722
2019,4,117967041,31,9,11899008
2019,4,117962335,10,9,11908881
2019,4,117967065,47,9,11899015
2019,1,117970276,1,9,11903584
2019,1,117962634,2,9,11908911
2019,8,117967274,1,9,11899035
2019,16,117967274,1,11,11899036
2019,11,117967446,3,1,11908958
2019,16,117967446,26,9,11908959
2019,1,117967515,11.01,1,11899061
2019,8,117967533,7,9,11903615
2019,16,117967533,1,9,11903616
2019,8,117963448,6,9,11908983
2019,4,117963448,0.25,1,11908982
2019,4,117971677,1,9,11903679
2019,2,117974800,1,1,11899101
2019,8,117974800,1,9,11909057
2019,2,117975142,1.31,1,11909073
2019,18,117975142,,,11909074
2019,5,117975142,4.9,3,11903716
2019,4,117975215,24,1,11909088
2019,2,117972591,3.4,1,11903747
2019,16,117969164,12,9,11899138
2019,8,117969164,1,9,11899137
2019,12,117972919,1,9,11903790
2019,17,117972919,0,9,11903791
2019,2,117972925,3,9,11903792
2019,5,117972950,93.5,1,11903795
2019,1,117975797,23,1,11909145
2019,16,117975797,6,9,11909146
2019,4,117979805,1,9,11899196
2019,8,117976026,1,9,11909163
2019,12,117965981,10,9,11898859
2019,1,117966069,0.5,1,11898868
2019,4,117960931,150,9,11903463
2019,16,117960931,1,9,11903464
2019,8,117949469,9,1,11908720
2019,8,117949481,0.5,1,11903468
2019,4,117969598,1,9,11908767
2019,4,117961387,1,1,11908780
2019,8,117961549,1,9,11908805
2019,16,117961684,2,9,11903531
2019,2,117961684,1,1,11898946
2019,4,117961913,2,2,11908817
2019,4,117966809,,,11908819
2019,4,117961977,5,1,11898964
2019,1,117961977,1,1,11898963
2019,4,117962030,104,9,11908840
2019,8,117966923,5,9,11908866
2019,2,117969988,0.4,1,11908868
2019,4,117962568,0.24,1,11908903
2019,1,117967310,1,9,11899038
2019,16,117967372,40,9,11899049
2019,2,117967372,0.003,1,11908941
2019,2,117967375,1,9,11899051
2019,2,117970397,,,11903597
2019,16,117962881,0.68,1,11908947
2019,12,117962881,0.72,1,11903599
2019,4,117962891,1,9,11908949
2019,8,117962908,1.79,1,11908953
2019,2,117962913,0.02,1,11899057
2019,4,123685361,0.2,1,13638866
2019,1,123682033,1,1,13643767
2019,8,123682033,2,1,13652710
2019,1,123685950,0.3,1,13638899
2019,12,123677337,1.75,9,13643785
2019,2,123683181,36,1,13643818
2019,4,123683181,5,1,13652777
2019,2,123683296,6,1,13652781
2019,4,123678354,1,9,13643840
2019,8,123678451,4,9,13643850
2019,5,123687783,1,4,13652816
2019,8,123683717,3,9,13643864
2019,4,123687833,2,1,13639033
2019,4,123688129,,,13643886
2019,16,123683952,20,9,13652848
2019,8,123683952,2,9,13639075
2019,8,123684053,13,9,13652853
2019,2,123688701,2.8,1,13639109
2019,5,123688940,0.076,3,13639129
2019,2,123689684,3,1,13652898
2019,5,123689896,20,9,13643951
2019,3,123689896,8,9,13639175
2019,1,123690343,3,9,13652951
2019,16,123690519,9,9,13639225
2019,8,123679968,18,9,13652527
2019,17,123680901,1,11,13652609
2019,8,123681223,2,9,13652638
2019,4,123669530,1,9,13638804
2019,8,123684834,1,9,13643727
2019,8,123681459,1,1,13643729
2019,2,123676846,1,1,13643753
2019,16,123676846,1,9,13643754
2019,1,123685317,5,1,13652689
2019,1,123685456,1,1,13638874
2019,8,123685613,1,9,13638878
2019,8,123682869,7.45,1,13652754
2019,4,123683530,26.65,1,13639018
2019,2,123678347,1.7,1,13643837
2019,2,123684264,2,9,13652867
2019,4,123684264,28,9,13652868
2019,8,123688740,3,9,13639112
2019,8,123700698,11.5,1,13639261
2019,2,123700698,20.6,1,13644028
2019,17,123691780,,,13653047
2019,8,124320693,3,9,13823361
2019,4,124318763,70,9,13819804
2019,2,124319050,1,11,13819818
2019,5,124322375,1,5,13823451
2019,5,124314148,0.5,5,13816735
2019,5,124314153,0.5,5,13823473
2019,5,124314440,0.6,1,13816755
2019,8,124314440,5,9,13816756
2019,4,123679956,1,1,13652521
2019,5,123667853,0.5,4,13643632
2019,8,123680011,11,1,13643633
2019,4,123680017,1,1,13652536
2019,8,123680017,1,9,13652537
2019,12,123680017,5,1,13652538
2019,8,123667891,19,9,13638657
2019,16,123687238,5,9,13639001
2019,15,123687238,18,9,13639000
2019,16,123689297,1,1,13639167
2019,8,123689297,1,1,13639166
2019,8,123679519,1,9,13652906
2019,4,123690272,21.1,1,13639199
2019,8,123700080,4,9,13639207
2019,4,123690380,2,1,13652952
2019,8,124315644,1,9,13819526
2019,16,123679959,520,9,13652525
2019,16,123667951,2,9,13652542
2019,8,123667951,4,9,13643638
2019,8,123668043,5,9,13638673
2019,8,123680162,4,9,13643646
2019,5,123668341,2,3,13652572
2019,1,123680542,0.04,1,13652594
2019,16,123680562,58,9,13652596
2019,4,123680562,0.57,9,13652595
2019,8,123668542,4.3,1,13652599
2019,5,123675974,1,9,13652603
2019,17,123668863,2,9,13638754
2019,16,123681351,8,9,13638811
2019,8,123681950,8,9,13652704
2019,4,123685836,1,9,13643777
2019,4,123685873,3.3,1,13638895
2019,4,123682286,1,9,13643782
2019,8,123686055,14,9,13638907
2019,8,123686450,1,9,13638943
2019,1,123686450,1,9,13638942
2019,1,123677548,1,9,13643800
2019,1,123686557,6.1,1,13638953
2019,2,123686640,32.901,1,13638958
2019,16,123686667,1,9,13638964
2019,5,123677647,10,3,13652755
2019,8,123677653,12,1,13638969
2019,2,123683152,1,1,13638992
2019,17,123687526,2,9,13643831
2019,5,123687526,1,11,13639015
2019,8,123687526,34,9,13652795
2019,5,123688083,0.3,1,13639061
2019,2,123688126,0.1,1,13639071
2019,16,123683913,47,9,13652840
2019,1,123684063,1,1,13652855
2019,8,123684063,1,1,13652856
2019,4,123688367,60,9,13639091
2019,12,123688367,1,9,13643893
2019,8,123688386,64,9,13652860
2019,8,123684127,52.201,1,13652862
2019,8,123688445,1,1,13652864
2019,1,123688445,1,1,13643897
2019,5,123684151,1,1,13639094
2019,12,123679299,26,9,13652889
2019,2,123689706,1,11,13652899
2019,4,123689761,10.3,1,13652904
2019,2,123689761,2,1,13652903
2019,8,123689761,65,9,13652905
2019,5,123689375,3,3,13639168
2019,1,123689910,1.5,1,13652917
2019,8,123699643,5,9,13643959
2019,12,123699643,8,9,13639179
2019,16,123699643,13,9,13639180
2019,12,123690099,25,9,13652932
2019,2,123695334,0.8,1,13644006
2019,2,123695407,1,1,13644009
2019,1,123690982,3,1,13639269
2019,4,123691039,3,1,13653009
2019,2,123691039,7,1,13653008
2019,2,123701868,0.01,1,13639361
2019,8,123701868,1,9,13639362
2019,7,123691837,1,1,13653050
2019,5,123696949,1,11,13644140
2019,4,123691895,1,11,13653055
2019,7,123691905,1,9,13653056
2019,2,123697127,,,13644159
2019,2,123691928,2,1,13644163
2019,1,123691935,1,11,13653058
2019,1,123697264,,,13644170
2019,8,123691995,1,11,13644172
2019,7,123692031,3,9,13653061
2019,5,123692037,105,1,13644179
2019,16,123692076,8,5,13653064
2019,5,123692076,1,11,13653062
2019,16,123692076,3,1,13653063
2019,7,123697527,,,13644186
2019,16,123692097,4,9,13653067
2019,16,123692127,14,9,13653071
2019,1,123692128,1,1,13653072
2019,1,123692129,1,1,13653073
2019,4,123692131,1,1,13653074
2019,2,124312464,1,9,13816462
2019,5,124312472,50,5,13823305
2019,5,124312472,88.486,3,13823306
2019,4,124317796,2,9,13819705
2019,2,124320788,1,9,13816570
2019,8,124320823,1,1,13816572
2019,12,124313122,162,9,13816585
2019,4,124313125,8.7,1,13823374
2019,2,124313125,5.2,1,13823373
2019,1,124313125,45.6,1,13819724
2019,8,124320932,22,1,13816587
2019,2,124321338,0.5,1,13819770
2019,4,124321338,2.3,1,13816628
2019,8,124318674,120,9,13819790
2019,4,124318674,6,9,13819789
2019,18,124318674,,,13819791
2019,18,124318701,,,13816655
2019,1,124318701,1,9,13816653
2019,4,124318701,2,9,13816654
2019,8,124321589,1,1,13816661
2019,1,124321589,1,1,13816660
2019,4,124321635,15,9,13816664
2019,4,124321682,10,9,13816668
2019,5,124319047,1,1,13819817
2019,5,124314147,0.5,5,13823471
2019,4,124325198,1200,9,13819912
2019,2,124325198,1,9,13819911
2019,16,124325198,2,9,13819913
2019,1,124323375,1,9,13819917
2019,5,124329982,41,1,13816810
2019,4,123679970,2205,9,13652529
2019,16,123679970,41.005,9,13652530
2019,1,123667890,1,9,13652540
2019,8,123668070,40,9,13638681
2019,4,123668070,279,9,13638680
2019,8,123680480,17,9,13652585
2019,4,123680480,1,9,13652584
2019,16,123668540,20,9,13638733
2019,5,123668668,1,9,13638742
2019,4,123675981,10,9,13643680
2019,2,123676101,72,1,13643687
2019,5,123676101,34.072,3,13643688
2019,15,123681087,2,9,13652619
2019,1,123681087,0.8,1,13652617
2019,2,123681087,14,1,13652618
2019,4,123669540,57,9,13643712
2019,2,123676684,1,1,13643740
2019,16,123676830,2,9,13643752
2019,8,123685983,3,9,13638902
2019,1,123682328,0,1,13652721
2019,4,123682645,1,9,13638935
2019,2,123682645,5,1,13638934
2019,1,123682837,36,1,13638963
2019,1,123682847,3,9,13638966
2019,4,123686825,1,11,13638976
2019,8,123686825,1,9,13638977
2019,1,123686872,1,1,13652759
2019,2,123677824,1,1,13652771
2019,4,123677824,1,1,13638986
2019,5,123687087,,,13638989
2019,4,123683157,1,11,13652775
2019,17,123687133,1,11,13652776
2019,1,123683255,1,1,13643822
2019,5,123683315,5,1,13652782
2019,2,123683348,1,1,13639009
2019,8,123683487,1,11,13643830
2019,4,123678461,1,1,13652811
2019,1,123678461,1,1,13652810
2019,5,123678461,1,1,13643857
2019,4,123687844,2,9,13639034
2019,4,123678651,97,9,13643870
2019,1,123684089,1,9,13652859
2019,4,123679014,1,9,13643905
2019,5,123696479,2,3,13639347
2019,5,124745436,4.1,1,13885005
2019,5,124738907,0.2,1,13899645
2019,5,124742136,3.9,1,13885007
2019,1,124741858,0.1,1,13884973
2019,4,124741922,3,1,13884979
2019,12,124739100,3,9,13894582
2019,5,124745504,3.5,1,13899647
2019,16,124744782,33,9,13884954
2019,16,124741553,6,9,13884960
2019,8,124746021,1,1,13899692
2019,2,124744794,1.57,1,13899603
2019,5,124745930,2,9,13899684
2019,8,124741751,2,5,13884970
2019,5,124742135,3,1,13894567
2019,1,124742842,0.1,1,13885070
2019,4,124746180,0.1,1,13899701
2019,14,124739243,2,9,13899703
2019,2,124739243,4.6,1,13894595
2019,5,124746218,2.9,1,13899712
2019,4,124742943,0.05,1,13885084
2019,1,124739275,5.012,1,13894601
2019,15,124746303,2,9,13899719
2019,16,124741954,4,9,13884987
2019,5,124742129,6.3,1,13899644
2019,2,124744792,1,1,13884955
2019,2,124744881,0.1,1,13884968
2019,15,124741622,0.7,1,13899609
2019,4,124745172,1,11,13899621
2019,1,124745194,0.001,1,13899622
2019,5,124739025,1,3,13894576
2019,13,124739070,24.005,9,13894580
2019,8,124739070,3,9,13894579
2019,1,124742743,2,1,13885058
2019,4,124742743,0.01,1,13885059
2019,17,124739247,0.12,1,13885074
2019,1,124746219,0.28,1,13885076
2019,4,124746239,1,1,13899716
2019,2,124746239,1,1,13899715
2019,6,124746239,2,9,13899717
2019,4,124742931,1.09,1,13885081
2019,4,124746279,0.4,1,13899718
2019,8,124745615,1,7,13899657
2019,17,124745615,3,9,13899658
2019,4,124745029,1,11,13899612
2019,5,124745539,0.8,1,13899651
2019,5,124742248,1,9,13885014
2019,2,124745668,,,13899662
2019,16,124742619,1,3,13899685
2019,15,124330028,3,9,13823535
2019,5,124314007,1,5,13819870
2019,5,124314020,1,1,13816725
2019,5,124314036,0.5,5,13823457
2019,16,124322456,25,9,13816739
2019,8,124329719,3,9,13819897
2019,8,124329842,0.3,1,13823518
2019,18,124329842,,,13823519
2019,5,124329842,18,10,13823517
2019,5,124311240,1,9,13823227
2019,1,124311616,1,9,13823244
2019,1,124312146,0.4,1,13819597
2019,8,124312275,1,1,13816444
2019,16,124312275,21,9,13823296
2019,2,124316839,1,1,13819619
2019,16,124319961,8,9,13816493
2019,16,124322057,1,1,13816707
2019,16,124322057,1,9,13823427
2019,1,124322057,1,1,13823426
2019,8,124313685,1,9,13819858
2019,1,124314199,3,9,13823480
2019,8,124322722,15,9,13823493
2019,12,124322722,1,9,13823494
2019,5,124314116,0.5,5,13823465
2019,4,124323347,7,9,13816801
2019,4,124330105,1,11,13823543
2019,1,124330105,1,11,13823542
2019,4,124330145,75,9,13823547
2019,2,124330145,1,9,13823546
2019,1,124313037,13,1,13816564
2019,16,124320944,5,9,13819727
2019,5,124320944,3,10,13816590
2019,8,124320944,10,9,13819726
2019,4,124320985,1,11,13816597
2019,1,124313697,1,1,13823433
2019,5,124314135,0.5,5,13819878
2019,12,124314258,3.5,1,13823484
2019,1,124324745,1,1,13819884
2019,4,124329909,1,9,13823525
2019,4,124311298,3,1,13823233
2019,1,124311763,4.2,1,13823261
2019,5,124316539,0.1,1,13823265
2019,4,124316691,1,1,13819607
2019,8,124312885,2,9,13823347
2019,8,124318227,201,9,13823391
2019,5,124318227,7,9,13823390
2019,17,124318227,29,1,13823392
2019,2,124318527,200,1,13816634
2019,16,124318539,1,11,13819774
2019,5,124321412,2,4,13816639
2019,2,124313749,18.01,1,13823439
2019,5,124314031,1,5,13816727
2019,8,124314466,17,9,13823491
2019,8,124314522,4,9,13823497
2019,2,124314522,2,1,13823496
2019,2,124323221,1,1,13816786
2019,5,124322427,,,13823469
2019,5,124314158,1,1,13819879
2019,5,124314175,7,5,13823476
2019,5,124314176,0.5,1,13823477
2019,8,124314347,1.3,1,13816749
2019,8,124322611,1,9,13816750
2019,4,124329914,80,9,13823528
2019,1,124329914,1,9,13823527
2019,5,124314092,0.5,5,13823464
2019,8,124324892,1,1,13823499
2019,5,124324638,10,5,13816723
2019,5,124314030,1,1,13823456
2019,5,124314117,0.5,5,13823466
2019,5,124324674,1,5,13819877
2019,5,124314164,0.03,3,13819880
2019,2,124314251,2.7,1,13823483
2019,2,124324715,4.9,1,13819883
2019,4,124330096,,,13823541
2019,16,124313129,19,1,13823375
2019,5,124318060,51.19,1,13819730
2019,8,124313188,382,9,13819742
2019,18,124313188,,,13823385
2019,5,124313188,67,4,13819741
2019,1,124313197,1,9,13823387
2019,8,124313298,1,1,13823399
2019,4,124318587,11.2,1,13819778
2019,2,124318697,2,1,13819794
2019,1,124318697,2,1,13819793
2019,17,124321645,1,11,13816666
2019,4,124321645,42,9,13816665
2019,5,124313545,1,11,13823416
2019,12,124313895,1,9,13823446
2019,2,124313962,1,1,13823447
2019,5,124313980,1,1,13823448
2019,5,124314106,0.5,5,13816730
2019,5,124314173,0.25,5,13823475
2019,5,124314179,1,5,13823478
2019,8,124314244,10,9,13823482
2019,16,124322660,,,13819888
2019,5,124314079,0.25,5,13819874
2019,5,124324662,0.25,5,13819875
2019,5,124314149,1,5,13823472
2019,17,124322490,1,9,13816741
2019,2,124314293,0.5,1,13823486
2019,4,124314335,1.5,1,13823489
2019,4,124329899,1,9,13819914
2019,16,124329952,96,9,13816805
2019,8,124322411,17,9,13816729
2019,5,124322422,0.5,5,13819876
2019,5,124314134,1,3,13816733
2019,4,124314200,5,1,13816740
2019,4,124314200,1,9,13819882
2019,4,124314410,1,1,13816753
2019,5,124324857,18,3,13819891
2019,5,124322425,1,5,13823468
2019,2,124322434,2.005,1,13816734
2019,4,124322541,1,9,13816744
2019,4,124322584,1.6,1,13819885
2019,4,124314520,1,9,13819892
2019,12,124314520,2,9,13819893
2019,8,124314520,4.5,9,13823495
2019,5,124978988,5,9,13978350
2019,8,124979047,2,9,13978354
2019,17,124979047,1,11,13978355
2019,4,124741953,197,9,13884986
2019,5,124745951,1,11,13885051
2019,1,124742770,3.46,1,13885064
2019,4,124742770,2.4,1,13885065
2019,4,124744862,2,9,13899608
2019,8,124746070,1,9,13894585
2019,4,124746102,3.5,1,13899697
2019,4,124745034,1,1,13899613
2019,2,124745063,1,11,13894535
2019,5,124738916,0.6,3,13894568
2019,8,124742661,3,9,13885055
2019,16,124742833,17,9,13885069
2019,12,124742833,2,9,13894589
2019,14,124742833,2,9,13894590
2019,5,124742978,1,1,13885089
2019,4,124746318,0.63,1,13899721
2019,8,125229550,1,1,14047642
2019,1,125233325,1,1,14038586
2019,1,125239629,1,1,14047661
2019,1,124745091,1,11,13899615
2019,2,124745091,1,11,13899616
2019,4,124745133,1,9,13899617
2019,8,124745133,40,9,13899618
2019,4,124746189,0.15,1,13894593
2019,16,124742910,1,9,13885079
2019,13,124742910,1.5,9,13885078
2019,8,124742910,4,9,13885077
2019,2,124739282,1,1,13885090
2019,7,124739294,29,1,13894602
2019,5,125229169,3,9,14047612
2019,16,125229238,,,14047619
2019,16,125229228,480,7,14038568
2019,4,125394322,95,9,14060457
2019,4,125394330,190,9,14060458
2019,8,124985583,1,9,13982691
2019,8,124985583,8.76,1,13982692
2019,1,125489600,1,9,14157473
2019,4,125489600,10,9,14157474
2019,4,125394266,1,11,14060451
2019,4,125394286,1,9,14060454
2019,2,125394286,2,1,14060453
2019,5,124744814,,,13899605
2019,4,125232973,20,9,14038543
2019,1,125232984,3,9,14038548
2019,1,125233039,1,9,14043732
2019,16,125233095,,,14038571
2019,5,125240015,1,1,14047690
2019,1,125240021,1,1,14047691
2019,8,125240021,1,1,14047692
2019,1,125240175,1,1,14047707
2019,8,125240175,1,1,14047708
2019,1,125240215,1,1,14047710
2019,1,125240445,1,9,14047735
2019,2,125240518,1,1,14047736
2019,14,125240551,1,9,14047737
2019,1,125394201,1,9,14060438
2019,4,125394201,3,9,14060439
2019,15,125489625,10,9,14157479
2019,2,124744839,1,1,13899606
2019,4,124744908,1,1,13899610
2019,2,124738544,2,1,13894534
2019,15,124746211,50,9,13899709
2019,1,124746211,48.021,1,13899708
2019,18,124746211,,,13899710
2019,1,124923456,0.5,1,13937684
2019,5,124923471,1,11,13937685
2019,4,124738652,11,9,13894539
2019,4,124738750,0.01,1,13894556
2019,2,124738707,5.3,1,13894544
2019,8,124738706,,,13894543
2019,17,124739176,28,9,13894584
2019,12,124923472,2,1,13953020
2019,16,124923551,92,9,13953028
2019,12,124923556,2,1,13953029
2019,2,124311533,1,1,13823242
2019,4,124316631,4,1,13819598
2019,16,124316844,4,9,13816450
2019,17,124316844,5,9,13819621
2019,5,124324635,0.5,5,13816722
2019,5,124314307,0.5,3,13816746
2019,16,124314307,3,9,13823488
2019,8,124322629,29,9,13816751
2019,16,124314527,1,9,13823498
2019,8,124323320,1,11,13816798
2019,15,124303536,1,9,13816382
2019,2,124304143,1200,1,13816424
2019,8,124304192,1,9,13816428
2019,1,124304192,1.9,1,13816427
2019,12,124319800,1,9,13819635
2019,18,124319800,,,13823316
2019,16,124319800,50,9,13823315
2019,1,124320247,0.2,1,13816521
2019,5,124320557,26,4,13816551
2019,15,124320934,20,9,13816589
2019,8,124320934,48,3,13816588
2019,15,124313134,20,9,13823382
2019,8,124313134,48,3,13823381
2019,4,124320968,1,1,13816592
2019,4,124320996,2,1,13816599
2019,2,124313223,494,1,13823389
2019,5,124321136,1,1,13816613
2019,1,124321152,1,1,13816616
2019,8,124321152,1,1,13816617
2019,4,124321249,3,9,13816622
2019,2,124318492,1,1,13819769
2019,8,124318613,1,1,13819782
2019,1,124318613,1,1,13819781
2019,5,124321454,0.924,3,13816645
2019,1,124321454,5.3,1,13819783
2019,5,124325401,0.5,1,13823540
2019,8,124304200,50,9,13823269
2019,8,124304315,1,9,13819609
2019,8,113169656,1,9,10793362
2019,4,113164835,0.048,1,10789433
2019,1,113164835,0.5,1,10789432
2019,4,113164874,1,9,10793420
2019,2,113171742,1.002,1,10793540
2019,5,113172986,,,10797652
2019,12,113136699,1,11,10788679
2019,4,113146573,54.62,1,10792624
